,stop_id,difference,actual_time,departure_time,stop_name,stop_lat,stop_lon
196,900481,26,4/7/2018 8:31,8:30:00 AM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
197,900481,86,4/7/2018 20:32,8:30:00 PM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
198,900481,52,4/7/2018 23:53,11:52:00 PM,PIEDMONT RD NE @ E PACES FERRY RD NE,33.839531,-84.369377
199,900482,-172,4/7/2018 6:49,6:51:00 AM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
200,900482,368,4/7/2018 16:58,4:51:00 PM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
201,900482,-313,4/8/2018 0:08,12:13:00 AM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
202,900482,-52,4/7/2018 7:11,7:11:00 AM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
203,900482,-112,4/7/2018 11:10,11:11:00 AM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
204,900482,368,4/7/2018 13:18,1:11:00 PM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
205,900482,968,4/7/2018 15:28,3:11:00 PM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
206,900482,8,4/7/2018 17:12,5:11:00 PM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
207,900482,-172,4/7/2018 6:09,6:11:00 AM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
208,900482,-172,4/7/2018 10:09,10:11:00 AM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
209,900482,428,4/7/2018 14:19,2:11:00 PM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
210,900482,428,4/7/2018 16:19,4:11:00 PM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
211,900482,8,4/7/2018 18:12,6:11:00 PM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
212,900482,-172,4/7/2018 7:29,7:31:00 AM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
213,900482,248,4/7/2018 11:36,11:31:00 AM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
214,900482,608,4/7/2018 13:42,1:31:00 PM,PIEDMONT RD NE @ PHARR RD NE,33.837061,-84.368146
